 SOUID,    DATE,   HU, Q_HU
101002,19640528,   48,    0
101002,19640529,   56,    0
101002,19640530,   46,    0
101002,19640531,   71,    0
101002,19640601,   67,    0
101002,19640602,   61,    0
101002,19640603,   62,    0
101002,19640604,   74,    0
101002,19640605,   72,    0
101002,19640606,   52,    0
101002,19640607,   52,    0
101002,19640608,   39,    0
101002,19640609,   36,    0
101002,19640610,   36,    0
101002,19640611,   39,    0
101002,19640612,   40,    0
101002,19640613,   43,    0
101002,19640614,   38,    0
101002,19640615,   36,    0
101002,19640616,   34,    0
101002,19640617,   29,    0
101002,19640618,   40,    0
101002,19640619,   57,    0
101002,19640620,   55,    0
101002,19640621,   50,    0
101002,19640622,   71,    0
101002,19640623,   67,    0
101002,19640624,   58,    0
101002,19640625,   68,    0
101002,19640626,   82,    0
101002,19640627,   62,    0
101002,19640628,   48,    0
101002,19640629,   48,    0
101002,19640630,   54,    0
101002,19640701,   49,    0
101002,19640702,   52,    0
101002,19640703,   51,    0
101002,19640704,   48,    0
101002,19640705,   48,    0
101002,19640706,   56,    0
101002,19640707,   52,    0
101002,19640708,   45,    0
101002,19640709,   37,    0
101002,19640710,   36,    0
101002,19640711,   37,    0
101002,19640712,   32,    0
101002,19640713,   39,    0
101002,19640714,   39,    0
101002,19640715,   38,    0
101002,19640716,   32,    0
101002,19640717,   38,    0
101002,19640718,   30,    0
101002,19640719,   35,    0
101002,19640720,   34,    0
101002,19640721,   34,    0
101002,19640722,   60,    0
101002,19640723,   50,    0
101002,19640724,   38,    0
101002,19640725,   42,    0
101002,19640726,   34,    0
101002,19640727,   39,    0
101002,19640728,   44,    0
101002,19640729,   42,    0
101002,19640730,   50,    0
101002,19640731,   44,    0
101002,19640801,   43,    0
101002,19640802,   32,    0
101002,19640803,   36,    0
101002,19640804,   35,    0
101002,19640805,   38,    0
101002,19640806,   42,    0
101002,19640807,   32,    0
101002,19640808,   31,    0
101002,19640809,   25,    0
101002,19640810,   38,    0
101002,19640811,   38,    0
101002,19640812,   40,    0
101002,19640813,   45,    0
101002,19640814,   42,    0
101002,19640815,   41,    0
101002,19640816,   38,    0
101002,19640817,   46,    0
101002,19640818,   42,    0
101002,19640819,   35,    0
101002,19640820,   32,    0
101002,19640821,   41,    0
101002,19640822,   33,    0
101002,19640823,   40,    0
101002,19640824,   36,    0
101002,19640825,   30,    0
101002,19640826,   28,    0
101002,19640827,   32,    0
101002,19640828,   36,    0
101002,19640829,   37,    0
101002,19640830,   38,    0
101002,19640831,   38,    0
101002,19640901,   39,    0
101002,19640902,   37,    0
101002,19640903,   40,    0
101002,19640904,   54,    0
101002,19640905,   59,    0
101002,19640906,   44,    0
101002,19640907,   41,    0
101002,19640908,   30,    0
101002,19640909,   33,    0
101002,19640910,   42,    0
101002,19640911,   42,    0
101002,19640912,   35,    0
101002,19640913,   46,    0
101002,19640914,   46,    0
101002,19640915,   53,    0
101002,19640916,   52,    0
101002,19640917,   45,    0
101002,19640918,   42,    0
101002,19640919,   45,    0
101002,19640920,   64,    0
101002,19640921,   51,    0
101002,19640922,   47,    0
101002,19640923,   57,    0
101002,19640924,   40,    0
101002,19640925,   40,    0
101002,19640926,   50,    0
101002,19640927,   77,    0
101002,19640928,   60,    0
101002,19640929,   76,    0
101002,19640930,   78,    0
101002,19641001,   74,    0
101002,19641002,   69,    0
101002,19641003,   66,    0
101002,19641004,   61,    0
101002,19641005,   57,    0
101002,19641006,   49,    0
101002,19641007,   52,    0
101002,19641008,   53,    0
101002,19641009,   52,    0
101002,19641010,   66,    0
101002,19641011,   64,    0
101002,19641012,   57,    0
101002,19641013,   52,    0
101002,19641014,   70,    0
101002,19641015,   53,    0
101002,19641016,   58,    0
101002,19641017,   55,    0
101002,19641018,   53,    0
101002,19641019,   62,    0
101002,19641020,   54,    0
101002,19641021,   48,    0
101002,19641022,   57,    0
101002,19641023,   50,    0
101002,19641024,   55,    0
101002,19641025,   43,    0
101002,19641026,   57,    0
101002,19641027,   62,    0
101002,19641028,   61,    0
101002,19641029,   59,    0
101002,19641030,   58,    0
101002,19641031,   56,    0
101002,19641101,   60,    0
101002,19641102,   58,    0
101002,19641103,   61,    0
101002,19641104,   81,    0
101002,19641105,   90,    0
101002,19641106,   71,    0
101002,19641107,   59,    0
101002,19641108,   73,    0
101002,19641109,   62,    0
101002,19641110,   64,    0
101002,19641111,   83,    0
101002,19641112,   81,    0
101002,19641113,   77,    0
101002,19641114,   72,    0
101002,19641115,   80,    0
101002,19641116,   61,    0
101002,19641117,   46,    0
101002,19641118,   39,    0
101002,19641119,   42,    0
101002,19641120,   40,    0
101002,19641121,   49,    0
101002,19641122,   50,    0
101002,19641123,   65,    0
101002,19641124,   64,    0
101002,19641125,   63,    0
101002,19641126,   53,    0
101002,19641127,   50,    0
101002,19641128,   72,    0
101002,19641129,   54,    0
101002,19641130,   52,    0
101002,19641201,   63,    0
101002,19641202,   52,    0
101002,19641203,   53,    0
101002,19641204,   63,    0
101002,19641205,   67,    0
101002,19641206,   66,    0
101002,19641207,   66,    0
101002,19641208,   64,    0
101002,19641209,   62,    0
101002,19641210,   74,    0
101002,19641211,   74,    0
101002,19641212,   64,    0
101002,19641213,   73,    0
101002,19641214,   78,    0
101002,19641215,   82,    0
101002,19641216,   78,    0
101002,19641217,   86,    0
101002,19641218,   79,    0
101002,19641219,   64,    0
101002,19641220,   58,    0
101002,19641221,   89,    0
101002,19641222,   79,    0
101002,19641223,   87,    0
101002,19641224,   92,    0
101002,19641225,   76,    0
101002,19641226,   51,    0
101002,19641227,   73,    0
101002,19641228,   69,    0
101002,19641229,   57,    0
101002,19641230,   68,    0
101002,19641231,   74,    0
101002,19650101,   89,    0
101002,19650102,   81,    0
101002,19650103,   69,    0
101002,19650104,   59,    0
101002,19650105,   62,    0
101002,19650106,   43,    0
101002,19650107,   47,    0
101002,19650108,   57,    0
101002,19650109,   74,    0
101002,19650110,   63,    0
101002,19650111,   80,    0
101002,19650112,   88,    0
101002,19650113,   73,    0
101002,19650114,   73,    0
101002,19650115,   70,    0
101002,19650116,   68,    0
101002,19650117,   79,    0
101002,19650118,   86,    0
101002,19650119,   55,    0
101002,19650120,   70,    0
101002,19650121,   50,    0
101002,19650122,   70,    0
101002,19650123,   62,    0
101002,19650124,   56,    0
101002,19650125,   51,    0
101002,19650126,   58,    0
101002,19650127,   75,    0
101002,19650128,   86,    0
101002,19650129,   80,    0
101002,19650130,   76,    0
101002,19650131,   76,    0
101002,19650201,   71,    0
101002,19650202,   77,    0
101002,19650203,   69,    0
101002,19650204,   46,    0
101002,19650205,   56,    0
101002,19650206,   53,    0
101002,19650207,   58,    0
101002,19650208,   64,    0
101002,19650209,   59,    0
101002,19650210,   42,    0
101002,19650211,   42,    0
101002,19650212,   56,    0
101002,19650213,   64,    0
101002,19650214,   59,    0
101002,19650215,   57,    0
101002,19650216,   57,    0
101002,19650217,   49,    0
101002,19650218,   74,    0
101002,19650219,   60,    0
101002,19650220,   67,    0
101002,19650221,   72,    0
101002,19650222,   98,    0
101002,19650223,   83,    0
101002,19650224,   91,    0
101002,19650225,   87,    0
101002,19650226,   85,    0
101002,19650227,   74,    0
101002,19650228,   88,    0
101002,19650301,   90,    0
101002,19650302,   76,    0
101002,19650303,   62,    0
101002,19650304,   87,    0
101002,19650305,   66,    0
101002,19650306,   62,    0
101002,19650307,   53,    0
101002,19650308,   66,    0
101002,19650309,   51,    0
101002,19650310,   74,    0
101002,19650311,   95,    0
101002,19650312,   97,    0
101002,19650313,   84,    0
101002,19650314,   89,    0
101002,19650315,   91,    0
101002,19650316,   83,    0
101002,19650317,   66,    0
101002,19650318,   47,    0
101002,19650319,   50,    0
101002,19650320,   67,    0
101002,19650321,   68,    0
101002,19650322,   70,    0
101002,19650323,   72,    0
101002,19650324,   68,    0
101002,19650325,   74,    0
101002,19650326,   36,    0
101002,19650327,   26,    0
101002,19650328,   22,    0
101002,19650329,   31,    0
101002,19650330,   41,    0
101002,19650331,   59,    0
101002,19650401,   56,    0
101002,19650402,   68,    0
101002,19650403,   57,    0
101002,19650404,   50,    0
101002,19650405,   68,    0
101002,19650406,   68,    0
101002,19650407,   63,    0
101002,19650408,   60,    0
101002,19650409,   56,    0
101002,19650410,   52,    0
101002,19650411,   50,    0
101002,19650412,   47,    0
101002,19650413,   49,    0
101002,19650414,   57,    0
101002,19650415,   48,    0
101002,19650416,   46,    0
101002,19650417,   50,    0
101002,19650418,   46,    0
101002,19650419,   45,    0
101002,19650420,   41,    0
101002,19650421,   38,    0
101002,19650422,   46,    0
101002,19650423,   39,    0
101002,19650424,   45,    0
101002,19650425,   49,    0
101002,19650426,   58,    0
101002,19650427,   40,    0
101002,19650428,   38,    0
101002,19650429,   40,    0
101002,19650430,   46,    0
101002,19650501,   60,    0
101002,19650502,   67,    0
101002,19650503,   53,    0
101002,19650504,   50,    0
101002,19650505,   32,    0
101002,19650506,   31,    0
101002,19650507,   34,    0
101002,19650508,   34,    0
101002,19650509,   30,    0
101002,19650510,   26,    0
101002,19650511,   22,    0
101002,19650512,   28,    0
101002,19650513,   36,    0
101002,19650514,   39,    0
101002,19650515,   38,    0
101002,19650516,   30,    0
101002,19650517,   54,    0
101002,19650518,   65,    0
101002,19650519,   52,    0
101002,19650520,   40,    0
101002,19650521,   49,    0
101002,19650522,   40,    0
101002,19650523,   43,    0
101002,19650524,   39,    0
101002,19650525,   39,    0
101002,19650526,   46,    0
101002,19650527,   43,    0
101002,19650528,   40,    0
101002,19650529,   40,    0
101002,19650530,   43,    0
101002,19650531,   46,    0
101002,19650601,   34,    0
101002,19650602,   65,    0
101002,19650603,   54,    0
101002,19650604,   36,    0
101002,19650605,   41,    0
101002,19650606,   51,    0
101002,19650607,   50,    0
101002,19650608,   43,    0
101002,19650609,   45,    0
101002,19650610,   40,    0
101002,19650611,   30,    0
101002,19650612,   30,    0
101002,19650613,   26,    0
101002,19650614,   30,    0
101002,19650615,   32,    0
101002,19650616,   43,    0
101002,19650617,   42,    0
101002,19650618,   32,    0
101002,19650619,   33,    0
101002,19650620,   33,    0
101002,19650621,   26,    0
101002,19650622,   32,    0
101002,19650623,   35,    0
101002,19650624,   27,    0
101002,19650625,   27,    0
101002,19650626,   24,    0
101002,19650627,   28,    0
101002,19650628,   29,    0
101002,19650629,   30,    0
101002,19650630,   29,    0
101002,19650701,   34,    0
101002,19650702,   33,    0
101002,19650703,   34,    0
101002,19650704,   49,    0
101002,19650705,   48,    0
101002,19650706,   33,    0
101002,19650707,   27,    0
101002,19650708,   32,    0
101002,19650709,   35,    0
101002,19650710,   33,    0
101002,19650711,   30,    0
101002,19650712,   32,    0
101002,19650713,   29,    0
101002,19650714,   34,    0
101002,19650715,   30,    0
101002,19650716,   36,    0
101002,19650717,   34,    0
101002,19650718,   32,    0
101002,19650719,   31,    0
101002,19650720,   26,    0
101002,19650721,   28,    0
101002,19650722,   34,    0
101002,19650723,   36,    0
101002,19650724,   39,    0
101002,19650725,   32,    0
101002,19650726,   32,    0
101002,19650727,   37,    0
101002,19650728,   49,    0
101002,19650729,   30,    0
101002,19650730,   30,    0
101002,19650731,   32,    0
101002,19650801,   33,    0
101002,19650802,   25,    0
101002,19650803,   23,    0
101002,19650804,   27,    0
101002,19650805,   23,    0
101002,19650806,   18,    0
101002,19650807,   30,    0
101002,19650808,   33,    0
101002,19650809,   36,    0
101002,19650810,   26,    0
101002,19650811,   27,    0
101002,19650812,   30,    0
101002,19650813,   40,    0
101002,19650814,   32,    0
101002,19650815,   36,    0
101002,19650816,   36,    0
101002,19650817,   51,    0
101002,19650818,   55,    0
101002,19650819,   50,    0
101002,19650820,   46,    0
101002,19650821,   40,    0
101002,19650822,   35,    0
101002,19650823,   38,    0
101002,19650824,   37,    0
101002,19650825,   42,    0
101002,19650826,   35,    0
101002,19650827,   22,    0
101002,19650828,   30,    0
101002,19650829,   24,    0
101002,19650830,   31,    0
101002,19650831,   62,    0
101002,19650901,   60,    0
101002,19650902,   39,    0
101002,19650903,   42,    0
101002,19650904,   35,    0
101002,19650905,   37,    0
101002,19650906,   36,    0
101002,19650907,   31,    0
101002,19650908,   33,    0
101002,19650909,   50,    0
101002,19650910,   40,    0
101002,19650911,   42,    0
101002,19650912,   31,    0
101002,19650913,   32,    0
101002,19650914,   28,    0
101002,19650915,   29,    0
101002,19650916,   37,    0
101002,19650917,   45,    0
101002,19650918,   54,    0
101002,19650919,   47,    0
101002,19650920,   50,    0
101002,19650921,   46,    0
101002,19650922,   56,    0
101002,19650923,   58,    0
101002,19650924,   64,    0
101002,19650925,   86,    0
101002,19650926,   84,    0
101002,19650927,   84,    0
101002,19650928,   87,    0
101002,19650929,   92,    0
101002,19650930,   75,    0
101002,19651001,   74,    0
101002,19651002,   68,    0
101002,19651003,   69,    0
101002,19651004,   80,    0
101002,19651005,   80,    0
101002,19651006,   82,    0
101002,19651007,   76,    0
101002,19651008,   80,    0
101002,19651009,   85,    0
101002,19651010,   89,    0
101002,19651011,   87,    0
101002,19651012,   77,    0
101002,19651013,   74,    0
101002,19651014,   74,    0
101002,19651015,   84,    0
101002,19651016,   71,    0
101002,19651017,   72,    0
101002,19651018,   88,    0
101002,19651019,   88,    0
101002,19651020,   82,    0
101002,19651021,   83,    0
101002,19651022,   81,    0
101002,19651023,   81,    0
101002,19651024,   74,    0
101002,19651025,   87,    0
101002,19651026,   81,    0
101002,19651027,   77,    0
101002,19651028,   83,    0
101002,19651029,   91,    0
101002,19651030,   83,    0
101002,19651031,   75,    0
101002,19651101,   83,    0
101002,19651102,   87,    0
101002,19651103,   70,    0
101002,19651104,   66,    0
101002,19651105,   89,    0
101002,19651106,   86,    0
101002,19651107,   87,    0
101002,19651108,   91,    0
101002,19651109,   71,    0
101002,19651110,   80,    0
101002,19651111,   92,    0
